ID,Item_Name,Brand,Model,Category,Year_of_Purchase,Condition,Quantity,Weight_kg,Recycle_Method,Location,Recycling_Facility,Collection_Date,End_Use,Recycled_Price_USD,Toxic_Components,E-Waste_Collector,Carbon_Footprint,Exported_To
4738,Laptop,LG,LG Model 823,Appliance,2015,Working,1,19.08,Automated,Mumbai,Facility B,2024-11-08,E-Waste Disposal,101.96,Mercury,Green Electronics,15.11,USA
4075,Smartphone,HP,HP Model 733,Mobile,2020,Broken,1,1.04,Manual,Dhaka,Facility C,2024-05-29,Parts for Electronics,44.63,Mercury,EcoWaste Solutions,12.74,USA
1317,TV,Xiaomi,Xiaomi Model 893,Appliance,2015,Broken,2,3.05,Manual,New York,Facility D,2024-08-04,Raw Materials,123.41,Cadmium,EcoWaste Solutions,19.67,USA
1685,Laptop,Dell,Dell Model 156,TV,2016,Partially Working,4,19.52,Manual,London,Facility A,2024-09-20,Parts for Electronics,18.87,Cadmium,EcoWaste Solutions,10.31,India
7460,Smartphone,Panasonic,Panasonic Model 816,TV,2020,Partially Working,1,6.32,Automated,Berlin,Facility D,2024-05-16,Parts for Electronics,131.48,Lead,Green Electronics,2.72,USA
3297,Headphone,Samsung,Samsung Model 745,Laptop,2012,Working,1,4.01,Manual,Dhaka,Facility A,2024-09-27,Parts for Electronics,84.95,Mercury,Green Electronics,2.77,India
5454,Laptop,Apple,Apple Model 360,TV,2013,Working,3,19.72,Manual,New York,Facility D,2024-01-12,Parts for Electronics,111.45,None,Green Electronics,18.18,USA
8769,Microwave,Sony,Sony Model 441,Mobile,2015,Broken,4,5.87,Automated,Berlin,Facility B,2024-09-07,Parts for Electronics,35.57,Mercury,E-Waste Inc.,14.48,India
396,Laptop,LG,LG Model 887,Laptop,2021,Working,1,5.03,Manual,Dhaka,Facility A,2024-02-10,E-Waste Disposal,65.65,Cadmium,E-Waste Inc.,5.33,Germany
2958,Smartphone,Sony,Sony Model 291,Mobile,2020,Working,3,17.9,Both,Berlin,Facility D,2024-03-05,E-Waste Disposal,157.86,None,E-Waste Inc.,16.98,China
8342,Smartphone,Xiaomi,Xiaomi Model 580,Laptop,2022,Working,5,7.19,Manual,Shanghai,Facility B,2024-09-29,E-Waste Disposal,115.69,None,Green Electronics,14.57,Germany
6369,TV,Dell,Dell Model 523,Appliance,2016,Working,4,17.5,Manual,Berlin,Facility B,2024-05-31,Raw Materials,74.66,Cadmium,Green Electronics,10.36,India
3676,Laptop,Apple,Apple Model 945,TV,2015,Broken,2,5.32,Manual,Shanghai,Facility A,2024-03-20,Raw Materials,172.5,Cadmium,Green Electronics,9.78,Brazil
5346,Washing Machine,Apple,Apple Model 516,Appliance,2011,Broken,1,16.15,Automated,London,Facility D,2024-04-04,Parts for Electronics,153.9,Cadmium,Green Electronics,16.92,India
4464,Refrigerator,Samsung,Samsung Model 513,Laptop,2017,Working,1,12.74,Automated,Mumbai,Facility B,2023-11-22,Raw Materials,21.16,Cadmium,E-Waste Inc.,2.63,USA
6951,TV,Apple,Apple Model 151,Appliance,2023,Working,2,17.75,Manual,London,Facility D,2024-06-24,E-Waste Disposal,114.32,Lead,E-Waste Inc.,1.02,India
7305,Laptop,HP,HP Model 117,TV,2018,Working,2,5.32,Both,Dhaka,Facility C,2023-12-30,E-Waste Disposal,20.79,Lead,Green Electronics,5.03,China
3966,Refrigerator,Dell,Dell Model 267,Laptop,2017,Working,4,16.52,Both,New York,Facility C,2024-03-24,E-Waste Disposal,183.71,Cadmium,EcoWaste Solutions,10.53,Brazil
7416,Air Conditioner,Apple,Apple Model 520,Appliance,2018,Working,1,13.63,Automated,New York,Facility D,2024-11-08,Raw Materials,160.62,Cadmium,EcoWaste Solutions,12.25,USA
3948,TV,Apple,Apple Model 945,Laptop,2012,Partially Working,3,3.43,Manual,Berlin,Facility D,2024-02-23,E-Waste Disposal,22.91,None,E-Waste Inc.,5.47,USA
2714,Microwave,HP,HP Model 192,TV,2023,Broken,3,7.64,Both,London,Facility C,2024-06-10,Raw Materials,72.12,Mercury,Green Electronics,15.48,China
7638,Headphone,Dell,Dell Model 246,Mobile,2017,Working,2,11.5,Both,Shanghai,Facility B,2024-06-15,Raw Materials,168.4,Mercury,E-Waste Inc.,5.28,Germany
4286,Microwave,Apple,Apple Model 807,TV,2022,Partially Working,2,8.89,Both,London,Facility A,2024-02-27,Raw Materials,114.04,Cadmium,Green Electronics,11.02,India
9635,Laptop,Apple,Apple Model 418,TV,2017,Partially Working,5,6.59,Manual,London,Facility C,2024-07-07,Raw Materials,57.94,None,EcoWaste Solutions,19.02,Brazil
6566,Laptop,LG,LG Model 260,TV,2022,Working,2,1.58,Both,Shanghai,Facility A,2024-05-04,Parts for Electronics,44.28,None,EcoWaste Solutions,12.37,USA
3702,Washing Machine,Samsung,Samsung Model 933,TV,2018,Broken,2,16.42,Both,Shanghai,Facility A,2023-11-21,Parts for Electronics,100.88,Lead,Green Electronics,17.93,Brazil
2857,Washing Machine,Sony,Sony Model 148,Laptop,2011,Working,3,12.71,Both,Dhaka,Facility C,2024-07-12,Raw Materials,48.49,Lead,E-Waste Inc.,19.39,USA
2209,Microwave,Dell,Dell Model 712,Laptop,2013,Broken,1,3.62,Manual,Mumbai,Facility B,2024-04-07,Parts for Electronics,85.46,None,EcoWaste Solutions,11.57,USA
7318,Microwave,Sony,Sony Model 433,Appliance,2012,Partially Working,5,1.78,Manual,Berlin,Facility C,2024-04-18,E-Waste Disposal,192.84,Mercury,Green Electronics,10.64,Brazil
7092,Headphone,Dell,Dell Model 224,Laptop,2016,Working,5,15.2,Automated,Dhaka,Facility C,2024-04-22,Parts for Electronics,87.0,None,EcoWaste Solutions,7.24,Germany
1216,Microwave,Apple,Apple Model 128,TV,2016,Working,5,7.0,Manual,Shanghai,Facility A,2024-03-12,Parts for Electronics,116.86,None,EcoWaste Solutions,1.85,USA
574,Headphone,Dell,Dell Model 711,Laptop,2017,Partially Working,2,13.52,Automated,Dhaka,Facility D,2024-04-14,E-Waste Disposal,83.94,Cadmium,E-Waste Inc.,8.34,China
5899,Refrigerator,Panasonic,Panasonic Model 918,Laptop,2011,Partially Working,3,4.96,Manual,London,Facility A,2024-06-03,Raw Materials,132.03,Lead,E-Waste Inc.,5.69,Germany
9166,TV,HP,HP Model 108,TV,2019,Broken,3,11.74,Automated,Mumbai,Facility C,2024-10-16,Parts for Electronics,116.92,Mercury,Green Electronics,9.79,Brazil
2111,Headphone,Sony,Sony Model 567,Mobile,2013,Broken,3,11.57,Automated,Mumbai,Facility C,2024-06-29,E-Waste Disposal,79.79,Mercury,Green Electronics,1.81,USA
5475,Refrigerator,LG,LG Model 707,Mobile,2014,Partially Working,4,19.37,Automated,New York,Facility A,2023-11-21,E-Waste Disposal,118.91,Cadmium,E-Waste Inc.,16.95,Germany
9639,Microwave,Xiaomi,Xiaomi Model 352,Mobile,2015,Broken,5,11.28,Both,Shanghai,Facility C,2024-10-18,E-Waste Disposal,97.43,Mercury,E-Waste Inc.,1.5,USA
7174,Washing Machine,LG,LG Model 480,Mobile,2016,Partially Working,1,6.59,Manual,Berlin,Facility D,2024-01-24,Parts for Electronics,81.67,None,Green Electronics,1.71,Brazil
2268,Air Conditioner,LG,LG Model 898,Mobile,2019,Working,4,4.13,Manual,Mumbai,Facility C,2024-04-01,E-Waste Disposal,71.8,Mercury,E-Waste Inc.,11.81,India
1431,TV,HP,HP Model 255,Mobile,2019,Partially Working,5,9.63,Both,Berlin,Facility A,2024-10-01,Raw Materials,33.81,Mercury,E-Waste Inc.,13.15,Brazil
4903,Smartphone,Panasonic,Panasonic Model 978,Laptop,2011,Partially Working,2,15.36,Both,Shanghai,Facility C,2024-10-09,E-Waste Disposal,56.18,None,EcoWaste Solutions,13.82,USA
5346,Refrigerator,Xiaomi,Xiaomi Model 178,TV,2010,Working,3,14.3,Both,Shanghai,Facility B,2024-10-30,Parts for Electronics,93.09,Cadmium,EcoWaste Solutions,9.9,India
8828,Smartphone,LG,LG Model 522,Laptop,2015,Broken,3,16.23,Both,Berlin,Facility D,2024-04-14,Parts for Electronics,116.5,Cadmium,EcoWaste Solutions,18.98,USA
9648,Smartphone,Apple,Apple Model 922,Laptop,2016,Broken,1,8.72,Automated,Mumbai,Facility B,2024-03-29,Raw Materials,17.96,None,EcoWaste Solutions,3.54,India
6754,Microwave,Xiaomi,Xiaomi Model 321,Mobile,2018,Broken,3,6.84,Automated,New York,Facility D,2024-11-05,Raw Materials,59.05,Mercury,EcoWaste Solutions,18.05,Germany
6346,Headphone,Dell,Dell Model 466,TV,2018,Working,3,14.5,Automated,London,Facility C,2024-08-13,E-Waste Disposal,88.88,Cadmium,E-Waste Inc.,2.71,USA
9280,Microwave,LG,LG Model 329,Appliance,2020,Partially Working,3,7.58,Manual,Dhaka,Facility C,2024-05-14,Raw Materials,33.55,Cadmium,EcoWaste Solutions,9.64,USA
3423,Refrigerator,Apple,Apple Model 819,Appliance,2014,Broken,3,19.77,Automated,New York,Facility A,2024-02-27,Parts for Electronics,65.36,Lead,Green Electronics,14.77,USA
947,Microwave,Samsung,Samsung Model 166,Mobile,2021,Broken,2,16.39,Both,London,Facility C,2024-05-30,Raw Materials,44.16,Mercury,EcoWaste Solutions,10.55,India
6989,Refrigerator,Apple,Apple Model 242,TV,2016,Partially Working,5,1.68,Both,Shanghai,Facility D,2024-07-13,E-Waste Disposal,103.78,None,E-Waste Inc.,17.0,USA
7848,Smartphone,Samsung,Samsung Model 272,TV,2021,Partially Working,4,7.82,Manual,New York,Facility A,2023-12-02,Raw Materials,88.3,Mercury,E-Waste Inc.,18.48,Germany
8636,TV,Panasonic,Panasonic Model 273,Laptop,2021,Partially Working,5,15.86,Manual,Shanghai,Facility D,2024-02-27,E-Waste Disposal,27.79,None,Green Electronics,3.54,Brazil
8622,TV,Apple,Apple Model 471,Laptop,2010,Working,3,12.58,Both,Dhaka,Facility C,2024-05-16,E-Waste Disposal,96.7,Cadmium,EcoWaste Solutions,15.34,China
661,Refrigerator,LG,LG Model 187,Mobile,2022,Broken,3,12.51,Automated,London,Facility D,2024-08-10,E-Waste Disposal,6.56,Lead,EcoWaste Solutions,4.93,Brazil
1504,TV,Sony,Sony Model 886,Appliance,2013,Working,2,14.41,Both,Mumbai,Facility D,2024-06-27,Raw Materials,137.68,Mercury,Green Electronics,3.57,India
2272,Laptop,HP,HP Model 631,TV,2019,Working,3,15.0,Automated,New York,Facility B,2024-08-11,Parts for Electronics,40.42,Lead,E-Waste Inc.,3.62,USA
1825,Smartphone,Apple,Apple Model 448,Mobile,2022,Working,4,10.7,Automated,London,Facility A,2024-03-16,E-Waste Disposal,152.65,None,Green Electronics,15.27,Germany
9194,Air Conditioner,Dell,Dell Model 902,Mobile,2018,Partially Working,4,0.59,Automated,Mumbai,Facility B,2024-01-06,Parts for Electronics,24.64,Lead,E-Waste Inc.,13.15,China
2197,Headphone,Apple,Apple Model 257,Laptop,2012,Partially Working,5,6.86,Both,Dhaka,Facility D,2024-02-12,Parts for Electronics,96.83,None,Green Electronics,19.24,Brazil
2634,Laptop,Xiaomi,Xiaomi Model 740,Mobile,2014,Working,2,5.93,Manual,New York,Facility C,2024-05-20,Parts for Electronics,22.23,None,E-Waste Inc.,8.09,USA
6017,TV,Panasonic,Panasonic Model 710,TV,2013,Broken,3,3.0,Both,London,Facility A,2024-01-09,E-Waste Disposal,167.94,Lead,E-Waste Inc.,11.57,Germany
5017,TV,LG,LG Model 245,Laptop,2013,Partially Working,5,12.34,Automated,Mumbai,Facility A,2024-01-25,E-Waste Disposal,127.62,None,E-Waste Inc.,3.65,India
2786,Washing Machine,Panasonic,Panasonic Model 996,TV,2018,Broken,4,18.55,Both,Mumbai,Facility B,2024-02-24,Parts for Electronics,65.6,Cadmium,E-Waste Inc.,4.04,India
1604,Smartphone,HP,HP Model 968,Appliance,2021,Broken,3,7.86,Both,Mumbai,Facility D,2024-10-09,Raw Materials,181.34,Lead,Green Electronics,11.96,India
9858,Microwave,HP,HP Model 219,Laptop,2013,Working,4,7.35,Automated,Mumbai,Facility B,2024-05-12,Raw Materials,65.73,Cadmium,E-Waste Inc.,13.55,USA
3320,TV,Apple,Apple Model 765,Appliance,2018,Working,2,6.35,Automated,London,Facility D,2024-02-12,Raw Materials,44.13,Lead,Green Electronics,18.67,Germany
379,Microwave,Xiaomi,Xiaomi Model 257,Mobile,2021,Partially Working,4,0.65,Both,New York,Facility B,2024-09-27,E-Waste Disposal,54.55,None,E-Waste Inc.,14.89,Germany
5639,Refrigerator,Samsung,Samsung Model 703,Mobile,2016,Working,4,15.73,Both,Mumbai,Facility A,2024-03-04,E-Waste Disposal,26.84,Lead,E-Waste Inc.,15.18,Brazil
4098,Headphone,Panasonic,Panasonic Model 820,TV,2020,Working,1,7.0,Both,New York,Facility D,2024-03-12,E-Waste Disposal,121.75,Mercury,EcoWaste Solutions,17.46,China
4728,Smartphone,HP,HP Model 481,Mobile,2022,Partially Working,5,3.87,Automated,Mumbai,Facility A,2024-07-04,Raw Materials,45.15,None,EcoWaste Solutions,10.15,China
8877,TV,Dell,Dell Model 317,TV,2015,Partially Working,1,9.69,Both,New York,Facility D,2024-03-03,E-Waste Disposal,55.45,None,Green Electronics,18.29,USA
771,Refrigerator,Panasonic,Panasonic Model 182,Appliance,2021,Partially Working,3,3.01,Manual,New York,Facility D,2024-02-20,Raw Materials,147.22,None,Green Electronics,6.14,India
3447,Microwave,Sony,Sony Model 559,TV,2015,Working,3,5.91,Both,Berlin,Facility A,2024-05-24,Raw Materials,131.04,Lead,EcoWaste Solutions,6.14,Germany
890,Refrigerator,Samsung,Samsung Model 115,TV,2010,Working,3,15.09,Manual,New York,Facility C,2024-01-01,Parts for Electronics,19.18,Lead,EcoWaste Solutions,15.06,USA
458,Smartphone,Sony,Sony Model 489,TV,2018,Working,3,16.37,Both,Dhaka,Facility B,2024-07-16,E-Waste Disposal,79.57,Mercury,Green Electronics,15.68,Brazil
2540,TV,Panasonic,Panasonic Model 916,Laptop,2023,Partially Working,3,7.04,Manual,London,Facility D,2024-02-26,Raw Materials,112.66,Mercury,EcoWaste Solutions,15.14,Brazil
1752,Microwave,Xiaomi,Xiaomi Model 447,Laptop,2017,Partially Working,1,16.12,Both,London,Facility D,2024-08-01,E-Waste Disposal,23.45,Lead,EcoWaste Solutions,16.96,USA
3014,Washing Machine,Sony,Sony Model 556,Mobile,2012,Partially Working,2,19.33,Automated,Mumbai,Facility B,2024-04-06,Parts for Electronics,143.63,Lead,Green Electronics,16.61,China
4941,Smartphone,Dell,Dell Model 573,Laptop,2011,Working,5,10.71,Both,Berlin,Facility B,2024-03-19,E-Waste Disposal,155.71,None,E-Waste Inc.,1.2,India
2632,Air Conditioner,Panasonic,Panasonic Model 151,Mobile,2012,Working,5,15.94,Automated,New York,Facility A,2024-06-15,E-Waste Disposal,25.88,Cadmium,Green Electronics,5.77,India
5324,Headphone,Apple,Apple Model 342,Laptop,2020,Partially Working,1,7.7,Manual,Berlin,Facility B,2024-11-09,Raw Materials,148.49,Cadmium,E-Waste Inc.,15.0,China
2495,Headphone,Sony,Sony Model 153,Mobile,2019,Working,4,0.52,Manual,London,Facility B,2024-08-31,Raw Materials,165.63,Mercury,Green Electronics,11.2,India
6787,TV,Samsung,Samsung Model 456,TV,2021,Partially Working,2,15.15,Manual,London,Facility D,2023-12-11,E-Waste Disposal,179.69,Cadmium,Green Electronics,19.42,India
8839,Microwave,Dell,Dell Model 851,TV,2013,Partially Working,4,9.2,Automated,Dhaka,Facility C,2023-12-04,E-Waste Disposal,66.06,None,E-Waste Inc.,10.87,Germany
3244,Refrigerator,Panasonic,Panasonic Model 311,Laptop,2020,Partially Working,5,6.4,Manual,Mumbai,Facility C,2023-12-19,E-Waste Disposal,93.33,None,E-Waste Inc.,19.95,Brazil
7429,Washing Machine,LG,LG Model 881,Laptop,2010,Working,4,12.66,Both,New York,Facility C,2024-03-29,Parts for Electronics,111.6,Mercury,Green Electronics,19.23,Germany
7161,Laptop,HP,HP Model 685,Mobile,2012,Working,1,8.86,Manual,Berlin,Facility D,2024-03-03,Raw Materials,193.23,Mercury,E-Waste Inc.,11.99,Germany
9143,Smartphone,HP,HP Model 650,Laptop,2019,Partially Working,4,8.85,Both,Dhaka,Facility C,2024-09-25,Raw Materials,15.55,Cadmium,Green Electronics,2.4,India
4861,TV,LG,LG Model 190,TV,2015,Working,3,2.12,Both,New York,Facility A,2024-03-19,Parts for Electronics,177.89,Mercury,E-Waste Inc.,1.8,Brazil
1556,Smartphone,HP,HP Model 416,Laptop,2014,Broken,1,10.23,Manual,Mumbai,Facility A,2024-09-28,Parts for Electronics,83.79,None,E-Waste Inc.,14.36,India
7614,Microwave,Apple,Apple Model 324,Mobile,2011,Working,2,19.64,Both,Mumbai,Facility D,2024-05-28,Raw Materials,138.94,None,E-Waste Inc.,9.8,India
2668,Laptop,LG,LG Model 990,Appliance,2018,Broken,1,19.46,Both,Dhaka,Facility B,2024-08-22,Parts for Electronics,154.02,Lead,EcoWaste Solutions,5.28,Brazil
508,Headphone,Xiaomi,Xiaomi Model 570,Appliance,2012,Broken,5,10.56,Automated,Shanghai,Facility A,2024-10-14,E-Waste Disposal,154.09,Lead,EcoWaste Solutions,18.85,Germany
8530,Smartphone,HP,HP Model 885,Appliance,2010,Broken,4,7.93,Manual,New York,Facility D,2023-12-23,E-Waste Disposal,164.42,Cadmium,Green Electronics,13.96,Germany
333,Headphone,Dell,Dell Model 362,Laptop,2019,Partially Working,4,10.97,Manual,Shanghai,Facility B,2024-02-10,E-Waste Disposal,164.6,Mercury,Green Electronics,14.18,USA
4936,TV,Apple,Apple Model 101,TV,2019,Working,1,16.42,Manual,Berlin,Facility C,2024-02-22,E-Waste Disposal,57.5,Mercury,Green Electronics,8.88,Brazil
9354,Laptop,LG,LG Model 800,TV,2013,Broken,3,7.35,Manual,Berlin,Facility D,2024-02-10,Parts for Electronics,129.62,Mercury,EcoWaste Solutions,11.71,Germany
7663,Laptop,Sony,Sony Model 178,Appliance,2011,Partially Working,1,14.69,Automated,Shanghai,Facility C,2024-06-25,Parts for Electronics,153.07,Lead,E-Waste Inc.,18.13,USA
6791,Refrigerator,Panasonic,Panasonic Model 896,Laptop,2011,Broken,2,15.13,Automated,London,Facility B,2024-07-05,Parts for Electronics,29.87,None,Green Electronics,2.34,India
6228,Washing Machine,Panasonic,Panasonic Model 730,TV,2021,Broken,2,5.84,Automated,Dhaka,Facility D,2024-11-15,Raw Materials,105.96,None,EcoWaste Solutions,6.44,Germany
1226,Microwave,LG,LG Model 160,TV,2012,Working,4,2.3,Both,Dhaka,Facility B,2023-12-02,Parts for Electronics,177.9,Mercury,E-Waste Inc.,18.75,Germany
4362,Smartphone,Sony,Sony Model 210,Appliance,2013,Partially Working,5,0.56,Both,Dhaka,Facility D,2023-12-22,Parts for Electronics,172.13,Cadmium,Green Electronics,2.25,China
6765,Air Conditioner,HP,HP Model 952,Laptop,2010,Broken,5,9.25,Both,Berlin,Facility C,2023-12-25,Raw Materials,99.35,None,EcoWaste Solutions,1.08,USA
2119,Microwave,Xiaomi,Xiaomi Model 778,Mobile,2020,Broken,1,5.29,Automated,Shanghai,Facility A,2024-05-02,E-Waste Disposal,119.96,None,Green Electronics,8.4,USA
5973,Microwave,Sony,Sony Model 868,TV,2010,Broken,3,3.92,Manual,New York,Facility B,2023-12-29,E-Waste Disposal,8.87,Cadmium,EcoWaste Solutions,2.77,Germany
6775,Air Conditioner,Panasonic,Panasonic Model 374,Appliance,2014,Working,3,15.38,Automated,London,Facility C,2024-08-09,Raw Materials,25.59,Cadmium,Green Electronics,12.3,Brazil
5440,Smartphone,Samsung,Samsung Model 650,Laptop,2012,Partially Working,4,12.4,Automated,Shanghai,Facility D,2024-01-08,Parts for Electronics,66.21,Mercury,E-Waste Inc.,2.57,China
2730,Headphone,Apple,Apple Model 960,Mobile,2016,Working,4,7.07,Both,London,Facility C,2024-07-02,Raw Materials,23.83,None,EcoWaste Solutions,2.89,USA
8444,Refrigerator,Xiaomi,Xiaomi Model 719,Laptop,2016,Working,3,17.5,Both,Shanghai,Facility A,2024-03-15,Parts for Electronics,59.24,Cadmium,EcoWaste Solutions,18.86,India
7428,Air Conditioner,LG,LG Model 602,TV,2018,Partially Working,4,4.98,Automated,London,Facility A,2023-12-10,Raw Materials,61.18,None,EcoWaste Solutions,3.19,USA
3893,Air Conditioner,HP,HP Model 575,Appliance,2016,Partially Working,3,5.76,Automated,New York,Facility A,2024-04-11,E-Waste Disposal,176.32,Mercury,Green Electronics,3.85,India
2313,Washing Machine,Samsung,Samsung Model 142,Appliance,2021,Working,5,1.81,Automated,New York,Facility B,2024-03-22,E-Waste Disposal,158.38,None,EcoWaste Solutions,6.37,India
1603,Refrigerator,Samsung,Samsung Model 827,Appliance,2015,Broken,4,12.96,Manual,New York,Facility C,2024-03-29,Raw Materials,106.21,Lead,E-Waste Inc.,1.85,China
5947,Laptop,Panasonic,Panasonic Model 921,TV,2018,Broken,4,0.69,Manual,Berlin,Facility C,2024-03-04,E-Waste Disposal,123.34,Lead,Green Electronics,6.03,Brazil
8085,Air Conditioner,Samsung,Samsung Model 512,Appliance,2015,Partially Working,4,12.82,Manual,New York,Facility B,2024-11-11,Raw Materials,47.91,Cadmium,E-Waste Inc.,14.13,India
8168,Washing Machine,Apple,Apple Model 602,Laptop,2011,Working,5,1.99,Manual,London,Facility A,2023-11-26,E-Waste Disposal,132.46,Mercury,E-Waste Inc.,3.82,China
6498,Microwave,LG,LG Model 252,Appliance,2021,Broken,2,17.7,Manual,London,Facility D,2024-04-16,Raw Materials,55.11,Mercury,EcoWaste Solutions,3.47,USA
8128,Washing Machine,Panasonic,Panasonic Model 108,Mobile,2023,Working,5,11.01,Manual,Berlin,Facility D,2024-03-24,Raw Materials,103.64,Lead,E-Waste Inc.,14.71,India
7041,Microwave,Dell,Dell Model 428,Laptop,2019,Broken,1,13.49,Both,Mumbai,Facility A,2023-12-06,Raw Materials,167.49,Lead,E-Waste Inc.,9.46,USA
9911,Refrigerator,LG,LG Model 368,Laptop,2021,Broken,1,12.09,Manual,Berlin,Facility C,2024-10-09,E-Waste Disposal,179.23,None,E-Waste Inc.,5.92,Germany
617,Refrigerator,Apple,Apple Model 577,Appliance,2013,Partially Working,1,16.5,Both,Mumbai,Facility B,2024-09-16,Raw Materials,87.33,Mercury,E-Waste Inc.,6.09,Brazil
6242,Refrigerator,Xiaomi,Xiaomi Model 168,Appliance,2010,Broken,5,9.31,Both,Berlin,Facility B,2024-08-05,Raw Materials,12.97,Cadmium,Green Electronics,10.72,India
8721,TV,HP,HP Model 226,Mobile,2011,Broken,5,9.81,Manual,Dhaka,Facility B,2024-10-15,E-Waste Disposal,134.57,Mercury,Green Electronics,5.5,China
1349,TV,LG,LG Model 440,Laptop,2018,Working,2,17.07,Automated,New York,Facility C,2024-11-15,Parts for Electronics,65.04,Mercury,E-Waste Inc.,19.41,India
7136,Laptop,Sony,Sony Model 548,TV,2013,Working,1,10.32,Automated,London,Facility B,2024-01-21,E-Waste Disposal,130.57,None,Green Electronics,3.89,USA
6239,Smartphone,Sony,Sony Model 364,Mobile,2023,Working,3,14.77,Manual,Dhaka,Facility C,2024-11-07,Raw Materials,74.8,Cadmium,E-Waste Inc.,17.27,China
3101,Smartphone,Sony,Sony Model 975,Mobile,2010,Broken,4,14.29,Automated,Mumbai,Facility C,2024-05-06,Parts for Electronics,186.98,None,EcoWaste Solutions,9.85,Germany
5444,Laptop,Sony,Sony Model 772,Laptop,2021,Partially Working,4,19.84,Automated,Shanghai,Facility A,2024-09-06,E-Waste Disposal,40.76,Lead,EcoWaste Solutions,14.82,USA
2313,Air Conditioner,LG,LG Model 815,TV,2013,Partially Working,5,16.04,Manual,London,Facility A,2023-12-30,Parts for Electronics,148.8,Cadmium,E-Waste Inc.,18.25,Brazil
8248,Refrigerator,Xiaomi,Xiaomi Model 937,TV,2014,Partially Working,2,9.0,Manual,Berlin,Facility D,2024-01-08,Parts for Electronics,183.86,None,EcoWaste Solutions,5.58,USA
